episode,reward,service_level,agent0_rule0,agent0_rule1,agent0_rule2,agent1_rule0,agent1_rule1,agent1_rule2,agent2_rule0,agent2_rule1,agent2_rule2,agent0_order_variance,agent1_order_variance,agent2_order_variance,agent0_bullwhip,agent1_bullwhip,agent2_bullwhip
0,-285.7946666666667,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.9300000071525574,0.03500000014901161,0.03500000014901161,0.0,0.0,0.0,0.0,0.0,0.0
1,-72.10633333333335,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03999999910593033,0.925000011920929,0.03500000014901161,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
2,-287.2639999999999,0.0,0.054999999701976776,0.8799999952316284,0.06499999761581421,0.06499999761581421,0.8799999952316284,0.054999999701976776,0.8849999904632568,0.05999999865889549,0.054999999701976776,0.0,0.0,0.0,0.0,0.0,0.0
3,-40.44733333333335,0.0,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
4,-216.02933333333343,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
5,-155.35133333333334,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03999999910593033,0.9300000071525574,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
6,-29.95866666666668,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
7,-178.73799999999994,0.0,0.03999999910593033,0.8849999904632568,0.07500000298023224,0.08500000089406967,0.8799999952316284,0.03500000014901161,0.8849999904632568,0.05999999865889549,0.054999999701976776,0.0,0.0,0.0,0.0,0.0,0.0
8,-154.49733333333336,0.0,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
9,-252.43599999999992,0.0,0.054999999701976776,0.9049999713897705,0.03999999910593033,0.07000000029802322,0.8899999856948853,0.03999999910593033,0.8949999809265137,0.05000000074505806,0.054999999701976776,0.0,0.0,0.0,0.0,0.0,0.0
