episode,reward,service_level,agent0_rule0,agent0_rule1,agent0_rule2,agent1_rule0,agent1_rule1,agent1_rule2,agent2_rule0,agent2_rule1,agent2_rule2,agent0_order_variance,agent1_order_variance,agent2_order_variance,agent0_bullwhip,agent1_bullwhip,agent2_bullwhip
0,-282.0173333333334,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.9300000071525574,0.03999999910593033,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
1,-71.27033333333334,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03999999910593033,0.925000011920929,0.03500000014901161,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
2,-285.8543333333335,0.0,0.04500000178813934,0.8799999952316284,0.07500000298023224,0.07000000029802322,0.8799999952316284,0.05000000074505806,0.8849999904632568,0.05999999865889549,0.054999999701976776,0.0,0.0,0.0,0.0,0.0,0.0
3,-40.50233333333335,0.0,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
4,-218.39233333333334,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
5,-157.909,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9300000071525574,0.03500000014901161,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
6,-30.090333333333348,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
7,-179.71599999999998,0.0,0.06499999761581421,0.8849999904632568,0.05000000074505806,0.04500000178813934,0.8799999952316284,0.07500000298023224,0.8849999904632568,0.03999999910593033,0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.0
8,-156.57666666666665,0.0,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
9,-269.587,0.0,0.054999999701976776,0.9100000262260437,0.03500000014901161,0.05000000074505806,0.8899999856948853,0.05999999865889549,0.8949999809265137,0.04500000178813934,0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0
10,-48.43800000000001,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9300000071525574,0.03500000014901161,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
11,-96.92700000000002,0.0,0.03999999910593033,0.8899999856948853,0.07000000029802322,0.8899999856948853,0.04500000178813934,0.06499999761581421,0.8949999809265137,0.054999999701976776,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0
12,-259.4866666666666,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.925000011920929,0.03999999910593033,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
13,-241.60599999999994,0.0,0.03500000014901161,0.029999999329447746,0.9350000023841858,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
14,-50.02533333333332,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03999999910593033,0.9300000071525574,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
15,-82.4493333333333,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9300000071525574,0.03500000014901161,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
16,-44.84600000000003,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
17,-97.068,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
18,-65.43433333333334,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
19,-167.673,0.0,0.03999999910593033,0.8999999761581421,0.05999999865889549,0.05999999865889549,0.8949999809265137,0.04500000178813934,0.8949999809265137,0.04500000178813934,0.05999999865889549,0.0,0.0,0.0,0.0,0.0,0.0
20,-124.30999999999999,0.0,0.03999999910593033,0.9049999713897705,0.054999999701976776,0.04500000178813934,0.8999999761581421,0.054999999701976776,0.8999999761581421,0.04500000178813934,0.054999999701976776,0.0,0.0,0.0,0.0,0.0,0.0
21,-108.61833333333333,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9300000071525574,0.03500000014901161,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
22,-176.30700000000002,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.925000011920929,0.03999999910593033,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
23,-274.55766666666665,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
24,-34.1476666666667,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03999999910593033,0.9200000166893005,0.03999999910593033,0.03500000014901161,0.9300000071525574,0.03500000014901161,0.0,0.0,0.0,0.0,0.0,0.0
25,-48.79166666666668,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03999999910593033,0.925000011920929,0.03500000014901161,0.9300000071525574,0.03500000014901161,0.03500000014901161,0.0,0.0,0.0,0.0,0.0,0.0
26,-58.04833333333333,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
27,-257.66566666666665,0.0,0.03500000014901161,0.8899999856948853,0.07500000298023224,0.07000000029802322,0.8899999856948853,0.03999999910593033,0.8899999856948853,0.07999999821186066,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
28,-41.37299999999999,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.9350000023841858,0.03500000014901161,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
29,-352.1109999999998,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.054999999701976776,0.9150000214576721,0.029999999329447746,0.03999999910593033,0.9300000071525574,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
30,-41.85966666666668,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
31,-194.13766666666663,0.0,0.03500000014901161,0.8899999856948853,0.07500000298023224,0.07999999821186066,0.8899999856948853,0.029999999329447746,0.8949999809265137,0.07000000029802322,0.03500000014901161,0.0,0.0,0.0,0.0,0.0,0.0
32,-248.5416666666667,0.0,0.03500000014901161,0.8999999761581421,0.06499999761581421,0.9049999713897705,0.054999999701976776,0.03999999910593033,0.9049999713897705,0.05000000074505806,0.04500000178813934,0.0,0.0,0.0,0.0,0.0,0.0
33,-316.19433333333336,0.0,0.03500000014901161,0.029999999329447746,0.9350000023841858,0.03999999910593033,0.925000011920929,0.03500000014901161,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
34,-252.3996666666666,0.0,0.03500000014901161,0.8999999761581421,0.06499999761581421,0.07000000029802322,0.8999999761581421,0.029999999329447746,0.9049999713897705,0.04500000178813934,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0
35,-75.40166666666666,0.0,0.03500000014901161,0.9350000023841858,0.029999999329447746,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.9399999976158142,0.029999999329447746,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0
